ALAND,AWATER,GEOID,INTPTLAT,INTPTLON,NAME,NAMELSAD,STATEFP,ag_2015,ag_2016,ag_2017,ag_2018,ag_2019,ag_2020,ag_2021,ag_2022,ag_2023,ag_2024,dev_2023,forest_2023,grass_2023,land_2015,land_2016,land_2017,land_2018,land_2019,land_2020,land_2021,land_2022,land_2023,land_2024
1251898433,503712952,34011,+39.3284336,-075.1216277,Cumberland,Cumberland County,34,246598479.51540118,244874223.6195487,243632925.82452747,242168440.22010157,240336925.52974066,238597839.38500857,236534757.46129122,234393408.3939719,231783339.82105783,230027765.4214707,225351783.05114624,296974153.47694945,4018230.411542825,1755618610.7210336,1755618610.7210336,1755618610.7210336,1755618610.7210336,1755618610.7210336,1755618610.7210336,1755618610.7210336,1755618610.7210336,1755618610.7210336,1755618610.7210336
2745967842,1139487496,36013,+42.3042159,-079.4075949,Chautauqua,Chautauqua County,36,836510353.6462955,836095976.6287949,835646307.1419064,835136232.2526188,834534952.0845754,834194091.5633675,833691966.234738,832912993.2504592,832261866.1473578,831141144.0739413,319359571.4106675,1412638961.4202118,4071836.664214968,3884211270.418456,3884211270.418456,3884211270.418456,3884211270.418456,3884211270.418456,3884211270.418456,3884211270.418456,3884211270.418456,3884211270.418456,3884211270.418456
1791190506,445708165,36011,+43.0085456,-076.5745866,Cayuga,Cayuga County,36,909942770.3854669,909742302.5350739,909900961.9195668,909835838.6306906,909182638.0907676,908763573.3179295,908008064.4519157,907376756.1424345,906326863.7862582,904249923.7187017,192180116.32131705,491344800.5474544,1660485.4698646697,2236897978.454513,2236897978.454513,2236897978.454513,2236897978.454513,2236897978.454513,2236897978.454513,2236897978.454513,2236897978.454513,2236897978.454513,2236897978.454513
2464747828,933478468,36075,+43.4614431,-076.2092618,Oswego,Oswego County,36,401856746.79479265,401345423.9247365,400891458.1230634,400648156.8996137,400070953.6950293,399824520.0796578,399252654.90172267,398637256.95006156,397841845.50264037,396803779.4570315,256721932.77380848,1347919925.833825,8661411.212728105,3398197046.152107,3398197046.152107,3398197046.152107,3398197046.152107,3398197046.152107,3398197046.152107,3398197046.152107,3398197046.152107,3398197046.152107,3398197046.152107
1696091557,16670528,36053,+42.9100255,-075.6635749,Madison,Madison County,36,670605291.7115501,669940029.0979549,669510875.5165927,669197951.198996,668390965.1286824,667639390.9235327,667170325.9567909,666407767.3739481,665859540.7625602,664764908.664492,172190822.9299525,695412911.4943138,3391285.1227326044,1712753532.2588282,1712753532.2588282,1712753532.2588282,1712753532.2588282,1712753532.2588282,1712753532.2588282,1712753532.2588282,1712753532.2588282,1712753532.2588282,1712753532.2588282
2016012323,70528310,36067,+43.0065163,-076.1961336,Onondaga,Onondaga County,36,645814115.0797936,644824358.0077245,644346136.3227547,643625124.5967458,642363511.9694068,641066974.7612282,640165486.8512877,638343779.0667598,636474634.4989021,634470570.9908841,544069505.8794453,620641783.2075002,3211915.6843065447,2086527889.4641025,2086527889.4641025,2086527889.4641025,2086527889.4641025,2086527889.4641025,2086527889.4641025,2086527889.4641025,2086527889.4641025,2086527889.4641025,2086527889.4641025
2911757798,94596946,36111,+41.9472124,-074.2654582,Ulster,Ulster County,36,230126456.57953718,229616666.4380577,229152056.08918768,229181295.24705023,228928434.8753715,228392742.54993513,227714193.98225194,227200184.76766837,226527005.68652654,225693116.8432318,305286578.80105466,2168646199.8886967,7289583.058168658,3006363005.507452,3006363005.507452,3006363005.507452,3006363005.507452,3006363005.507452,3006363005.507452,3006363005.507452,3006363005.507452,3006363005.507452,3006363005.507452
2361492153,3784901731,36103,+40.9435540,-072.6922184,Suffolk,Suffolk County,36,138829930.22045898,137264176.54083252,135663133.4263916,134385668.12908936,132834268.51672363,131750323.49194336,129575793.51464844,127651882.9006958,125772809.40356445,124134044.52246094,1525898626.1323996,474370933.9273442,22865924.095846497,6145572073.182749,6145572073.182749,6145572073.182749,6145572073.182749,6145572073.182749,6145572073.182749,6145572073.182749,6145572073.182749,6145572073.182749,6145572073.182749
2060717226,76917249,36027,+41.7547699,-073.7400411,Dutchess,Dutchess County,36,366305367.8131678,364113564.63468754,363530601.4565295,362789208.92369235,362264009.58496207,361164416.83533597,360706262.3152554,360201840.71900296,359670341.3004229,358376008.3776896,410785756.4922651,1125031587.2122822,5917396.211630908,2137612372.293055,2137612372.293055,2137612372.293055,2137612372.293055,2137612372.293055,2137612372.293055,2137612372.293055,2137612372.293055,2137612372.293055,2137612372.293055
737085188,437386635,36059,+40.7296118,-073.5894144,Nassau,Nassau County,36,2401244.9263305664,2387638.5482177734,2320943.4119873047,2237225.5239257812,2212045.3615112305,2172585.1916503906,2162377.9415283203,2090934.0715332031,2041291.2895507812,1980042.4319458008,638231654.6093128,44520083.78068608,1743731.649858542,1174072969.583008,1174072969.583008,1174072969.583008,1174072969.583008,1174072969.583008,1174072969.583008,1174072969.583008,1174072969.583008,1174072969.583008,1174072969.583008
1115165961,179810252,36119,+41.1527698,-073.7459120,Westchester,Westchester County,36,24787372.77886915,24526655.61683589,24399526.033583935,24301435.103807397,24204789.533555932,24031712.54643435,23983028.070665307,23809990.178148217,23684233.987441357,23509919.305381387,598101410.0937217,456862702.3161264,1864106.2191990274,1294945968.3459346,1294945968.3459346,1294945968.3459346,1294945968.3459346,1294945968.3459346,1294945968.3459346,1294945968.3459346,1294945968.3459346,1294945968.3459346,1294945968.3459346
596526069,41260930,36079,+41.4279067,-073.7438608,Putnam,Putnam County,36,13635216.973988492,13287839.655952483,13207600.617256194,13144220.706245452,13050491.238838226,12974294.787727386,12925054.36579135,12734224.418281585,12584538.63922885,12415274.234795544,131576151.11868848,415754114.5016369,1666291.6411963368,637795232.25518,637795232.25518,637795232.25518,637795232.25518,637795232.25518,637795232.25518,637795232.25518,637795232.25518,637795232.25518,637795232.25518
449197039,66864253,36087,+41.1546276,-074.0246616,Rockland,Rockland County,36,1386825.683227539,1392242.3841552734,1377335.4393310547,1364477.9171142578,1349591.420349121,1332666.8892822266,1301545.3786010742,1268397.4744262695,1259597.8481445312,1239974.6721191406,240608307.97192118,180024389.7691406,1649749.3737285538,516065903.02023256,516065903.02023256,516065903.02023256,516065903.02023256,516065903.02023256,516065903.02023256,516065903.02023256,516065903.02023256,516065903.02023256,516065903.02023256
2103901761,68090736,36071,+41.4024096,-074.3062522,Orange,Orange County,36,335830498.45575744,334250762.19104075,333351449.7909336,332163756.37339586,331166477.3860189,329495484.5357295,328451221.0134041,327092777.82855517,325547245.7246596,324194118.19843465,464598354.3502583,1097632112.4638276,9447551.234904213,2171971717.8945584,2171971717.8945584,2171971717.8945584,2171971717.8945584,2171971717.8945584,2171971717.8945584,2171971717.8945584,2171971717.8945584,2171971717.8945584,2171971717.8945584
1276700275,6142607,36037,+43.0009096,-078.1927784,Genesee,Genesee County,36,686337313.6671106,685980968.608767,685308059.323277,684935665.8449891,684490242.9487402,684031385.7637911,683223396.0025096,682672285.3855077,681365618.6448954,679741030.2892178,141202095.19370216,194905708.3304154,865893.9197782628,1282847531.2753377,1282847531.2753377,1282847531.2753377,1282847531.2753377,1282847531.2753377,1282847531.2753377,1282847531.2753377,1282847531.2753377,1282847531.2753377,1282847531.2753377
1668067226,47868195,36069,+42.8563575,-077.3034970,Ontario,Ontario County,36,808931271.6265794,807487408.5605507,806620909.0740529,805217741.9986218,804193111.1758467,802982040.0807444,801126709.0233033,799767807.9325944,797803829.7281158,796161529.2683812,236413723.39433596,517933842.00425386,1776470.5272190466,1715930877.5276573,1715930877.5276573,1715930877.5276573,1715930877.5276573,1715930877.5276573,1715930877.5276573,1715930877.5276573,1715930877.5276573,1715930877.5276573,1715930877.5276573
1013366843,1103741896,36073,+43.5022867,-078.2297258,Orleans,Orleans County,36,594488142.4100558,594429238.0946871,593933607.3346595,593793648.4273719,593756915.1494788,594040484.0861243,593883784.4712561,593698222.3566407,592921125.9477113,592149866.6103339,98841153.22410052,143775909.1167538,883411.7091665231,2116662908.5172477,2116662908.5172477,2116662908.5172477,2116662908.5172477,2116662908.5172477,2116662908.5172477,2116662908.5172477,2116662908.5172477,2116662908.5172477,2116662908.5172477
1636256617,22006106,36051,+42.7274845,-077.7697795,Livingston,Livingston County,36,852464170.1264391,852160243.6171765,851616388.718512,851307032.9963233,851045782.3437649,850714661.1459028,849881192.9922024,848787949.9931682,847322729.1706073,845378581.4732496,170737194.25755206,539967141.1262231,2496411.903225768,1658246086.2665572,1658246086.2665572,1658246086.2665572,1658246086.2665572,1658246086.2665572,1658246086.2665572,1658246086.2665572,1658246086.2665572,1658246086.2665572,1658246086.2665572
875785688,97504774,36123,+42.6382370,-077.1043238,Yates,Yates County,36,423290177.9672207,423314785.2584805,423374777.84868973,422938098.53063554,422614565.12302506,422383261.96341527,421986427.3660642,421798489.34219944,421266070.96482915,420509068.8130045,90802530.4764507,326162510.5902414,1414135.022760369,973270117.7338756,973270117.7338756,973270117.7338756,973270117.7338756,973270117.7338756,973270117.7338756,973270117.7338756,973270117.7338756,973270117.7338756,973270117.7338756
1701292247,1838454277,36055,+43.4644839,-077.6646584,Monroe,Monroe County,36,565755372.8824801,563787551.0709486,562181740.3503734,560755205.9561739,559612795.4730182,558520095.3498365,556857096.7064908,555304416.5654856,553363345.7329868,551174818.9125922,706017322.3194357,261101707.7760455,1271845.6953424192,3539646657.2978935,3539646657.2978935,3539646657.2978935,3539646657.2978935,3539646657.2978935,3539646657.2978935,3539646657.2978935,3539646657.2978935,3539646657.2978935,3539646657.2978935
1563910796,2018187304,36117,+43.4587577,-077.0631637,Wayne,Wayne County,36,702506771.711236,702010157.5398091,702074563.1909118,701712403.8967994,701638791.0251077,701874399.6659297,701266642.4007217,702146633.6564908,701525889.7414837,699975192.911323,204625721.72239438,405891363.4883821,2082236.7387005973,3582156215.4377103,3582156215.4377103,3582156215.4377103,3582156215.4377103,3582156215.4377103,3582156215.4377103,3582156215.4377103,3582156215.4377103,3582156215.4377103,3582156215.4377103
838403627,172828921,36099,+42.7822943,-076.8270880,Seneca,Seneca County,36,505916232.93184954,505901956.26233,505769630.0456426,505267105.8020513,505422384.4395604,504626114.15403795,504204749.13926744,503574868.9664635,502726369.4242272,501662428.61601377,107313792.15134634,141611657.62349018,740359.8678165211,1011236252.8023441,1011236252.8023441,1011236252.8023441,1011236252.8023441,1011236252.8023441,1011236252.8023441,1011236252.8023441,1011236252.8023441,1011236252.8023441,1011236252.8023441
2097879149,87573063,36091,+43.1061353,-073.8553872,Saratoga,Saratoga County,36,266081580.39786977,265325502.00479737,264714037.27480495,264599786.83718288,263950567.00484645,263307823.62315604,262756455.0022502,262171662.67406416,261487967.32836103,260814926.8915927,365019126.3775738,1113512421.0318627,21131629.605761003,2185421452.371198,2185421452.371198,2185421452.371198,2185421452.371198,2185421452.371198,2185421452.371198,2185421452.371198,2185421452.371198,2185421452.371198,2185421452.371198
1354120790,27124553,36001,+42.5882401,-073.9740095,Albany,Albany County,36,245953551.38393605,245438093.4270879,245028175.12223956,244779968.74828553,244466817.79056728,244032411.69405276,243629542.76711184,243041026.77703235,242686354.82024357,242371336.0444257,353455645.33606184,651067675.3142225,5086354.735883168,1381248532.8056927,1381248532.8056927,1381248532.8056927,1381248532.8056927,1381248532.8056927,1381248532.8056927,1381248532.8056927,1381248532.8056927,1381248532.8056927,1381248532.8056927
529858774,12597881,36093,+42.8175516,-074.0435592,Schenectady,Schenectady County,36,99051027.26564437,98919874.27873439,98835446.70805232,99138080.40326022,98672251.71750966,98581003.973308,98451656.8024706,98060532.90692736,97850237.57615775,97671928.60974886,157727740.99115416,236620681.47722575,1842840.824539484,542450825.6727712,542450825.6727712,542450825.6727712,542450825.6727712,542450825.6727712,542450825.6727712,542450825.6727712,542450825.6727712,542450825.6727712,542450825.6727712
1610503568,11676951,36095,+42.5912940,-074.4381718,Schoharie,Schoharie County,36,424244684.3318282,423944696.3542607,423599538.39403087,423299282.0204195,422936269.0384971,422575430.47337306,422213980.0978848,421854543.7726569,421587946.4330573,421157164.13332677,120237540.029946,986951312.8198212,4125655.9784746952,1622188011.7809095,1622188011.7809095,1622188011.7809095,1622188011.7809095,1622188011.7809095,1622188011.7809095,1622188011.7809095,1622188011.7809095,1622188011.7809095,1622188011.7809095
1689851801,33533586,36083,+42.7104206,-073.5138454,Rensselaer,Rensselaer County,36,313261417.9896681,312546675.20527804,312213298.2809506,311764194.5853554,311326065.7028481,310536350.62180614,310227636.4187429,309578922.43788606,308738714.1814154,308073255.5408598,230241578.4975007,1029569137.990613,6967985.825523945,1723396867.559569,1723396867.559569,1723396867.559569,1723396867.559569,1723396867.559569,1723396867.559569,1723396867.559569,1723396867.559569,1723396867.559569,1723396867.559569
1044066971,18599188,36057,+42.9008912,-074.4353575,Montgomery,Montgomery County,36,546488654.284165,546225350.9582078,545902429.5728128,545651941.8027729,545306197.5814166,545437163.157935,544955578.4572818,544564414.8448505,544029244.3802515,543507363.0212395,118093103.75915267,312034048.879896,1529630.1110899684,1062660571.1030772,1062660571.1030772,1062660571.1030772,1062660571.1030772,1062660571.1030772,1062660571.1030772,1062660571.1030772,1062660571.1030772,1062660571.1030772,1062660571.1030772
1283234675,96916406,36035,+43.1156093,-074.4236782,Fulton,Fulton County,36,145126210.15599483,144920935.74257812,144651921.92443728,144452751.58032107,144212019.8935171,143935491.713039,143648337.73752776,143340629.69187346,143110539.92026702,143000386.74573043,102468999.31770116,847697233.8944724,6786749.729264562,1380162826.2575948,1380162826.2575948,1380162826.2575948,1380162826.2575948,1380162826.2575948,1380162826.2575948,1380162826.2575948,1380162826.2575948,1380162826.2575948,1380162826.2575948
1643770743,35071400,36021,+42.2477288,-073.6268057,Columbia,Columbia County,36,438252512.8838176,437427616.7099139,436980159.5591046,436668526.0448851,436164401.12907004,435804020.20561224,435401037.907242,435384876.99449444,434957776.6689078,434241124.43329203,171790366.68257314,909672330.7599238,3342836.989179783,1678831412.0560806,1678831412.0560806,1678831412.0560806,1678831412.0560806,1678831412.0560806,1678831412.0560806,1678831412.0560806,1678831412.0560806,1678831412.0560806,1678831412.0560806
2700643194,476896403,36029,+42.7527590,-078.7781922,Erie,Erie County,36,701393784.4367093,700095130.2243026,698586430.4264256,697171525.3228059,695947837.9982712,694875748.4803735,693627783.4071312,692043317.9768425,690456872.1122764,688494404.8016984,876421480.3033732,829377146.2941374,4533862.760362812,3170636224.1509175,3170636224.1509175,3170636224.1509175,3170636224.1509175,3170636224.1509175,3170636224.1509175,3170636224.1509175,3170636224.1509175,3170636224.1509175,3170636224.1509175
1352887109,1598842825,36063,+43.4567309,-078.7921425,Niagara,Niagara County,36,673781640.7570357,673242789.5157186,672402294.0387987,671793311.5584795,671416540.1599817,671268934.1026913,670760946.4627059,669732196.1493626,668325641.6677353,666955430.7788186,285010984.5633121,177285673.88586596,1619212.5299254174,2944486149.241368,2944486149.241368,2944486149.241368,2944486149.241368,2944486149.241368,2944486149.241368,2944486149.241368,2944486149.241368,2944486149.241368,2944486149.241368
3388616853,36624888,36009,+42.2390986,-078.6623320,Cattaraugus,Cattaraugus County,36,706340709.7715479,705971573.6552583,705413853.1501852,704948392.1298333,704406335.8906312,703978298.2034763,703267488.8223484,702136289.295358,701300150.4848042,699762291.263708,252420148.3269345,2307530985.3394213,10773707.96238607,3425269951.63701,3425269951.63701,3425269951.63701,3425269951.63701,3425269951.63701,3425269951.63701,3425269951.63701,3425269951.63701,3425269951.63701,3425269951.63701
1291815778,7112822,36023,+42.5940390,-076.0762398,Cortland,Cortland County,36,433379601.12259287,432892811.73746103,432649732.57480234,432198586.2744605,431747628.9932715,431449361.65212953,430867410.9767351,430082865.38683033,429486895.6451328,428988534.25089383,113087761.8366211,702352506.8245956,3305752.8475887524,1298910653.7854307,1298910653.7854307,1298910653.7854307,1298910653.7854307,1298910653.7854307,1298910653.7854307,1298910653.7854307,1298910653.7854307,1298910653.7854307,1298910653.7854307
1229314961,43787671,36109,+42.4530063,-076.4734835,Tompkins,Tompkins County,36,419211715.77252144,418886511.0874712,418711890.1085034,418475869.63821054,418262525.3133197,417822093.44460464,417566164.6662233,417079541.77346206,416702289.22225356,415864222.97708154,152970072.52995417,593780584.3680096,1581868.0025067497,1273090215.9497738,1273090215.9497738,1273090215.9497738,1273090215.9497738,1273090215.9497738,1273090215.9497738,1273090215.9497738,1273090215.9497738,1273090215.9497738,1273090215.9497738
2666029673,12999275,36003,+42.2478532,-078.0261531,Allegany,Allegany County,36,630907172.5920488,630369729.4467269,629661536.5031102,628892499.8752286,628499364.485111,628057043.5377275,627572008.6503912,627461466.3584156,626880098.4108936,625595708.0808629,200030888.87453657,1787171856.22535,6374919.952493586,2678997986.525359,2678997986.525359,2678997986.525359,2678997986.525359,2678997986.525359,2678997986.525359,2678997986.525359,2678997986.525359,2678997986.525359,2678997986.525359
850405404,36246373,36097,+42.4197755,-076.9386030,Schuyler,Schuyler County,36,281139126.768016,281271974.3223621,281380158.79961276,281268667.4579973,281249901.4413297,281247478.3579066,281196277.0346706,281067664.36099786,280904172.17185014,280815135.7152959,73837382.2921729,458874965.8095796,2310326.501417691,886649740.5953082,886649740.5953082,886649740.5953082,886649740.5953082,886649740.5953082,886649740.5953082,886649740.5953082,886649740.5953082,886649740.5953082,886649740.5953082
1676140493,28201061,36039,+42.2869702,-074.1495421,Greene,Greene County,36,169727648.1920398,169506846.73445922,169312697.71932733,169203062.29910028,168912686.4765309,168728788.0784524,168526501.4062112,168323076.33003932,168213396.27327663,167890035.0009988,144696072.64339215,1280424364.837496,4643910.870802217,1704326957.555246,1704326957.555246,1704326957.555246,1704326957.555246,1704326957.555246,1704326957.555246,1704326957.555246,1704326957.555246,1704326957.555246,1704326957.555246
2507463740,74034521,36105,+41.7199928,-074.7715769,Sullivan,Sullivan County,36,198592529.24763736,198253603.66109672,197904547.77738306,197644913.6119239,197408729.4189236,197101232.3501477,196987113.00078246,196809790.82350764,196688116.31794986,196290867.5089899,244062482.75371596,1941683044.944245,12953688.194910625,2581486611.359626,2581486611.359626,2581486611.359626,2581486611.359626,2581486611.359626,2581486611.359626,2581486611.359626,2581486611.359626,2581486611.359626,2581486611.359626
3735851364,64818689,36025,+42.1939865,-074.9667281,Delaware,Delaware County,36,610474968.0559324,609998068.9419304,609489818.6559101,609096924.1744648,608665105.2397193,608216452.7952002,607855863.8161377,607491083.2342058,607113554.0145384,606635467.15336,227858987.00252643,2845476749.692952,4999320.171883857,3800656769.680728,3800656769.680728,3800656769.680728,3800656769.680728,3800656769.680728,3800656769.680728,3800656769.680728,3800656769.680728,3800656769.680728,3800656769.680728
1535216593,9158424,36121,+42.7013627,-078.2285667,Wyoming,Wyoming County,36,739626113.9610481,740245792.7808417,740132707.929896,739771780.4438076,739566310.0371643,739456486.1418153,738949029.20149,738397505.0980606,737470761.0054879,735725460.8286773,126971844.0963731,551282192.5748893,1447518.2460858515,1544382966.6675873,1544382966.6675873,1544382966.6675873,1544382966.6675873,1544382966.6675873,1544382966.6675873,1544382966.6675873,1544382966.6675873,1544382966.6675873,1544382966.6675873
2314393899,13046917,36017,+42.4780238,-075.6022407,Chenango,Chenango County,36,631348316.9901596,630913270.6967783,630532264.9883753,630164209.1512026,629629644.6325402,628996820.6081492,628507999.9430544,627823067.6939242,627267725.5706587,626801003.953296,171005862.92113638,1398722730.6438434,6250276.897083477,2327441515.752446,2327441515.752446,2327441515.752446,2327441515.752446,2327441515.752446,2327441515.752446,2327441515.752446,2327441515.752446,2327441515.752446,2327441515.752446
1343194501,11058002,36107,+42.1780565,-076.2974556,Tioga,Tioga County,36,406936408.836406,406408438.5855989,406129906.8629687,405857953.0733631,405569219.4781483,405292163.91236484,404834912.4775477,404251627.8661837,403828991.8151538,403129364.4271124,129385658.63543008,772568263.3002667,4374193.694148284,1354250201.4449055,1354250201.4449055,1354250201.4449055,1354250201.4449055,1354250201.4449055,1354250201.4449055,1354250201.4449055,1354250201.4449055,1354250201.4449055,1354250201.4449055
1828055107,25117478,36007,+42.1619773,-075.8302833,Broome,Broome County,36,399901694.7767485,399274508.63700837,398802565.4036906,398287192.0905256,397842143.3758056,397496964.5409661,396987476.9891621,396283047.08651793,395852956.34076476,395330152.9646087,280904871.0120972,1107037901.6749988,4632266.226288441,1853173204.6678784,1853173204.6678784,1853173204.6678784,1853173204.6678784,1853173204.6678784,1853173204.6678784,1853173204.6678784,1853173204.6678784,1853173204.6678784,1853173204.6678784
2594462122,36339120,36077,+42.6297762,-075.0288410,Otsego,Otsego County,36,738414947.3009868,737773285.9112842,737336020.15277,736622479.4371562,736132340.281569,735666995.0384303,735120796.0640564,734200004.9893147,733480767.3256549,732567728.0693498,210832180.6285815,1437057472.744126,4430759.6373595,2630781604.2369924,2630781604.2369924,2630781604.2369924,2630781604.2369924,2630781604.2369924,2630781604.2369924,2630781604.2369924,2630781604.2369924,2630781604.2369924,2630781604.2369924
3139921993,117340435,36065,+43.2427273,-075.4342824,Oneida,Oneida County,36,866351034.4160285,865393893.194111,865371797.6200316,864946430.8780389,863807925.9241235,862461766.8556848,861187372.9170663,859724783.3193626,858588189.3616158,856535043.6861308,398797839.09636223,1443558116.5351396,11630563.952508187,3257249152.525457,3257249152.525457,3257249152.525457,3257249152.525457,3257249152.525457,3257249152.525457,3257249152.525457,3257249152.525457,3257249152.525457,3257249152.525457
3601504766,35055664,36101,+42.2667252,-077.3855253,Steuben,Steuben County,36,1238035072.16613,1237329465.8028636,1236602121.609968,1235243188.7494373,1234201822.3669198,1232881993.8716877,1231275218.0288043,1229809418.1846192,1228373167.6776154,1226098334.9516716,327589973.00486535,1949598127.802497,7488902.802292529,3636545820.754929,3636545820.754929,3636545820.754929,3636545820.754929,3636545820.754929,3636545820.754929,3636545820.754929,3636545820.754929,3636545820.754929,3636545820.754929
1055036193,8876788,36015,+42.1552804,-076.7471791,Chemung,Chemung County,36,240377214.6603937,240092972.08001038,239881829.51336142,239652832.00474682,239422104.27794018,239179586.1390723,239110094.64424667,238843676.37989143,238485708.66708288,238152486.0329762,152244892.1505572,643731636.8977917,1133431.182752183,1063896675.1224308,1063896675.1224308,1063896675.1224308,1063896675.1224308,1063896675.1224308,1063896675.1224308,1063896675.1224308,1063896675.1224308,1063896675.1224308,1063896675.1224308
148972685,115952653,36085,+40.5612628,-074.1398995,Richmond,Richmond County,36,1618747.3149414062,1599623.2835083008,1587320.9008789062,1587311.2969970703,1550423.8580932617,1496467.303894043,1460949.6766967773,1454121.3174438477,1447972.9908447266,1437723.3814697266,117534684.39027768,10863276.866915355,1484669.1834716797,264928295.7198994,264928295.7198994,264928295.7198994,264928295.7198994,264928295.7198994,264928295.7198994,264928295.7198994,264928295.7198994,264928295.7198994,264928295.7198994
108908944,39688554,36005,+40.8487111,-073.8529390,Bronx,Bronx County,36,92455.15539550781,94494.14721679688,94494.14721679688,93134.77026367188,92455.10089111328,101970.96826171875,101291.3070678711,99931.99279785156,98572.66491699219,97892.70935058594,101803145.47290182,3788819.1769660506,594423.5043334961,148601089.56702068,148601089.56702068,148601089.56702068,148601089.56702068,148601089.56702068,148601089.56702068,148601089.56702068,148601089.56702068,148601089.56702068,148601089.56702068
281734474,179364919,36081,+40.6585662,-073.8380168,Queens,Queens County,36,21812.228271484375,21812.9814453125,23860.286071777344,24542.855529785156,24542.855529785156,23860.389038085938,23860.389038085938,23860.389038085938,19775.45916748047,19094.63525390625,263275501.20553863,3865533.768863214,1477857.7165661382,459959184.40054315,459959184.40054315,459959184.40054315,459959184.40054315,459959184.40054315,459959184.40054315,459959184.40054315,459959184.40054315,459959184.40054315,459959184.40054315
179671325,71098973,36047,+40.6350451,-073.9506398,Kings,Kings County,36,21845.10028076172,15701.332824707031,15701.332824707031,16383.90234375,17749.07373046875,18431.675659179688,17066.390380859375,17066.404052734375,19794.973999023438,28663.562561035156,170744740.2715751,1916115.9533485563,1899327.8543662876,250752524.0464564,250752524.0464564,250752524.0464564,250752524.0464564,250752524.0464564,250752524.0464564,250752524.0464564,250752524.0464564,250752524.0464564,250752524.0464564
58680498,28551707,36061,+40.7766419,-073.9701871,New York,New York County,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59001224.43513805,422947.71075439453,10416.839978745404,87227845.67881005,87227845.67881005,87227845.67881005,87227845.67881005,87227845.67881005,87227845.67881005,87227845.67881005,87227845.67881005,87227845.67881005,87227845.67881005
1765640373,70634835,37037,+35.7049939,-079.2514542,Chatham,Chatham County,37,325333442.4910041,325437739.3891618,326393469.0473886,326972848.87959313,327256281.6735782,327512683.3895967,327489206.9439027,326811895.9302218,325873371.89073056,328764382.87756944,195176202.08990693,1092384170.262011,61448446.92097815,1836252878.2708642,1836252878.2708642,1836252878.2708642,1836252878.2708642,1836252878.2708642,1836252878.2708642,1836252878.2708642,1836252878.2708642,1836252878.2708642,1836252878.2708642
1101692701,8643881,37033,+36.3942984,-079.3396090,Caswell,Caswell County,37,239107253.85818446,238720653.3949135,238734742.53823745,238239940.4908167,237581132.3418589,237249432.7093997,237000035.68723962,236158203.42174986,235468196.23078045,235056602.35981283,81486865.33659427,692568252.5986391,34593855.8625311,1110323434.6018915,1110323434.6018915,1110323434.6018915,1110323434.6018915,1110323434.6018915,1110323434.6018915,1110323434.6018915,1110323434.6018915,1110323434.6018915,1110323434.6018915
1806977326,20720875,37125,+35.3082717,-079.4927248,Moore,Moore County,37,230643528.60939965,230847823.44398573,231174178.87830928,231481006.81410128,231061346.6641362,230785628.4041238,230042546.5040819,229161942.52536905,227513984.56826937,227027076.15681127,294270286.56180704,950925633.4094697,112494165.03696166,1827695054.1839242,1827695054.1839242,1827695054.1839242,1827695054.1839242,1827695054.1839242,1827695054.1839242,1827695054.1839242,1827695054.1839242,1827695054.1839242,1827695054.1839242
1010400416,3957346,37093,+35.0172328,-079.2419635,Hoke,Hoke County,37,201530411.2212261,200344579.2395527,199434446.1145814,198273036.8346411,196681467.04239762,195068266.72299108,192951853.3902815,190911142.48178902,188874119.57335946,186869661.82549903,124162235.34387304,354119844.57553107,53885860.83480225,1014354201.898361,1014354201.898361,1014354201.898361,1014354201.898361,1014354201.898361,1014354201.898361,1014354201.898361,1014354201.898361,1014354201.898361,1014354201.898361
826570075,3841985,37165,+34.8400226,-079.4773366,Scotland,Scotland County,37,189800742.4337326,187625108.2560078,187133271.05665237,185624191.57387507,184096205.94263652,182789101.56306705,181472403.93821713,180071148.78247264,177907339.64584437,177414263.04672852,111982694.89653344,242197611.6234059,44445087.52955323,830408533.5670255,830408533.5670255,830408533.5670255,830408533.5670255,830408533.5670255,830408533.5670255,830408533.5670255,830408533.5670255,830408533.5670255,830408533.5670255
2453435692,5076394,37155,+34.6392096,-079.1008811,Robeson,Robeson County,37,1023922330.8653544,1020798796.738021,1018082144.0708061,1014570074.1859872,1010071516.4476469,1005939133.2053587,1001612229.7113014,997388611.3865362,990492441.932866,987065347.1379226,295449363.14335626,229185328.41386244,30309381.363379143,2458500571.8005705,2458500571.8005705,2458500571.8005705,2458500571.8005705,2458500571.8005705,2458500571.8005705,2458500571.8005705,2458500571.8005705,2458500571.8005705,2458500571.8005705
1096684439,27992169,37001,+36.0439535,-079.4005733,Alamance,Alamance County,37,329494617.7650707,328146441.2833544,327383039.3801578,326132563.24874055,324822310.8662715,323581704.1225938,322347056.60115874,320129123.1093586,318340270.73350245,317776366.3588876,261125169.39789492,485858681.2942814,21078799.448889643,1124671980.7646759,1124671980.7646759,1124671980.7646759,1124671980.7646759,1124671980.7646759,1124671980.7646759,1124671980.7646759,1124671980.7646759,1124671980.7646759,1124671980.7646759
